1 4 8 16 18
1 4 8 16 19
1 4 8 16 20
1 4 8 16 21
1 4 8 16 22
1 4 8 17 18
1 4 8 17 19
1 4 8 17 20
1 4 8 17 21
1 4 8 17 22
2 4 9 13 18
2 4 9 13 19
2 4 9 13 20
0 4 9 13 21
1 4 9 13 22
2 4 9 14 18
0 4 9 14 19
1 4 9 14 20
1 4 9 14 21
1 4 9 14 22
2 4 9 15 18
1 4 9 15 19
1 4 9 15 20
1 4 9 15 21
1 4 9 15 22
0 4 9 16 18
1 4 9 16 19
1 4 9 16 20
1 4 9 16 21
1 4 9 16 22
1 4 9 17 18
1 4 9 17 19
1 4 9 17 20
1 4 9 17 21
1 4 9 17 22
2 4 10 13 18
2 4 10 13 19
2 4 10 13 20
2 4 10 13 21
2 4 10 13 22
2 4 10 14 18
2 4 10 14 19
0 4 10 14 20
1 4 10 14 21
1 4 10 14 22
2 4 10 15 18
0 4 10 15 19
1 4 10 15 20
1 4 10 15 21
1 4 10 15 22
2 4 10 16 18
1 4 10 16 19
1 4 10 16 20
1 4 10 16 21
1 4 10 16 22
2 4 10 17 18
1 4 10 17 19
1 4 10 17 20
1 4 10 17 21
1 4 10 17 22
2 4 11 13 18
2 4 11 13 19
2 4 11 13 20
2 4 11 13 21
2 4 11 13 22
2 4 11 14 18
2 4 11 14 19
2 4 11 14 20
0 4 11 14 21
1 4 11 14 22
2 4 11 15 18
2 4 11 15 19
1 4 11 15 20
1 4 11 15 21
1 4 11 15 22
2 4 11 16 18
0 4 11 16 19
1 4 11 16 20
1 4 11 16 21
1 4 11 16 22
2 4 11 17 18
1 4 11 17 19
1 4 11 17 20
1 4 11 17 21
1 4 11 17 22
2 4 12 13 18
2 4 12 13 19
2 4 12 13 20
2 4 12 13 21
2 4 12 13 22
2 4 12 14 18
2 4 12 14 19
2 4 12 14 20
2 4 12 14 21
0 4 12 14 22
2 4 12 15 18
2 4 12 15 19
2 4 12 15 20
1 4 12 15 21
1 4 12 15 22
2 4 12 16 18
2 4 12 16 19
1 4 12 16 20
1 4 12 16 21
1 4 12 16 22
2 4 12 17 18
0 4 12 17 19
1 4 12 17 20
1 4 12 17 21
1 4 12 17 22
2 5 8 13 18
2 5 8 13 19
0 5 8 13 20
1 5 8 13 21
1 5 8 13 22
2 5 8 14 18
1 5 8 14 19
1 5 8 14 20
1 5 8 14 21
1 5 8 14 22
0 5 8 15 18
1 5 8 15 19
1 5 8 15 20
1 5 8 15 21
1 5 8 15 22
1 5 8 16 18
1 5 8 16 19
1 5 8 16 20
1 5 8 16 21
1 5 8 16 22
1 5 8 17 18
1 5 8 17 19
1 5 8 17 20
1 5 8 17 21
1 5 8 17 22
2 5 9 13 18
2 5 9 13 19
2 5 9 13 20
2 5 9 13 21
2 5 9 13 22
2 5 9 14 18
2 5 9 14 19
0 5 9 14 20
1 5 9 14 21
1 5 9 14 22
2 5 9 15 18
0 5 9 15 19
1 5 9 15 20
1 5 9 15 21
1 5 9 15 22
2 5 9 16 18
1 5 9 16 19
1 5 9 16 20
1 5 9 16 21
1 5 9 16 22
2 5 9 17 18
1 5 9 17 19
1 5 9 17 20
1 5 9 17 21
1 5 9 17 22
2 5 10 13 18
2 5 10 13 19
2 5 10 13 20
2 5 10 13 21
2 5 10 13 22
2 5 10 14 18
2 5 10 14 19
2 5 10 14 20
2 5 10 14 21
1 5 10 14 22
2 5 10 15 18
2 5 10 15 19
0 5 10 15 20
1 5 10 15 21
1 5 10 15 22
2 5 10 16 18
2 5 10 16 19
1 5 10 16 20
1 5 10 16 21
1 5 10 16 22
2 5 10 17 18
1 5 10 17 19
1 5 10 17 20
1 5 10 17 21
1 5 10 17 22
2 5 11 13 18
2 5 11 13 19
2 5 11 13 20
2 5 11 13 21
2 5 11 13 22
2 5 11 14 18
2 5 11 14 19
2 5 11 14 20
2 5 11 14 21
2 5 11 14 22
2 5 11 15 18
2 5 11 15 19
2 5 11 15 20
0 5 11 15 21
1 5 11 15 22
2 5 11 16 18
2 5 11 16 19
0 5 11 16 20
1 5 11 16 21
1 5 11 16 22
2 5 11 17 18
2 5 11 17 19
1 5 11 17 20
1 5 11 17 21
1 5 11 17 22
2 5 12 13 18
2 5 12 13 19
2 5 12 13 20
2 5 12 13 21
2 5 12 13 22
2 5 12 14 18
2 5 12 14 19
2 5 12 14 20
2 5 12 14 21
2 5 12 14 22
2 5 12 15 18
2 5 12 15 19
2 5 12 15 20
2 5 12 15 21
0 5 12 15 22
2 5 12 16 18
2 5 12 16 19
2 5 12 16 20
1 5 12 16 21
1 5 12 16 22
2 5 12 17 18
2 5 12 17 19
0 5 12 17 20
1 5 12 17 21
1 5 12 17 22
2 6 8 13 18
2 6 8 13 19
2 6 8 13 20
0 6 8 13 21
1 6 8 13 22
2 6 8 14 18
0 6 8 14 19
1 6 8 14 20
1 6 8 14 21
1 6 8 14 22
2 6 8 15 18
1 6 8 15 19
1 6 8 15 20
1 6 8 15 21
1 6 8 15 22
0 6 8 16 18
1 6 8 16 19
1 6 8 16 20
1 6 8 16 21
1 6 8 16 22
1 6 8 17 18
1 6 8 17 19
1 6 8 17 20
1 6 8 17 21
1 6 8 17 22
2 6 9 13 18
2 6 9 13 19
2 6 9 13 20
2 6 9 13 21
2 6 9 13 22
2 6 9 14 18
2 6 9 14 19
2 6 9 14 20
0 6 9 14 21
1 6 9 14 22
2 6 9 15 18
2 6 9 15 19
1 6 9 15 20
1 6 9 15 21
1 6 9 15 22
2 6 9 16 18
0 6 9 16 19
1 6 9 16 20
1 6 9 16 21
1 6 9 16 22
2 6 9 17 18
1 6 9 17 19
1 6 9 17 20
1 6 9 17 21
1 6 9 17 22
2 6 10 13 18
2 6 10 13 19
2 6 10 13 20
2 6 10 13 21
2 6 10 13 22
2 6 10 14 18
2 6 10 14 19
2 6 10 14 20
2 6 10 14 21
2 6 10 14 22
2 6 10 15 18
2 6 10 15 19
2 6 10 15 20
0 6 10 15 21
1 6 10 15 22
2 6 10 16 18
2 6 10 16 19
0 6 10 16 20
1 6 10 16 21
1 6 10 16 22
2 6 10 17 18
2 6 10 17 19
1 6 10 17 20
1 6 10 17 21
1 6 10 17 22
2 6 11 13 18
2 6 11 13 19
2 6 11 13 20
2 6 11 13 21
2 6 11 13 22
2 6 11 14 18
2 6 11 14 19
2 6 11 14 20
2 6 11 14 21
2 6 11 14 22
2 6 11 15 18
2 6 11 15 19
2 6 11 15 20
2 6 11 15 21
2 6 11 15 22
2 6 11 16 18
2 6 11 16 19
2 6 11 16 20
0 6 11 16 21
1 6 11 16 22
2 6 11 17 18
2 6 11 17 19
2 6 11 17 20
1 6 11 17 21
1 6 11 17 22
2 6 12 13 18
2 6 12 13 19
2 6 12 13 20
2 6 12 13 21
2 6 12 13 22
2 6 12 14 18
2 6 12 14 19
2 6 12 14 20
2 6 12 14 21
2 6 12 14 22
2 6 12 15 18
2 6 12 15 19
2 6 12 15 20
2 6 12 15 21
2 6 12 15 22
2 6 12 16 18
2 6 12 16 19
2 6 12 16 20
2 6 12 16 21
0 6 12 16 22
2 6 12 17 18
2 6 12 17 19
2 6 12 17 20
0 6 12 17 21
1 6 12 17 22
2 7 8 13 18
2 7 8 13 19
2 7 8 13 20
2 7 8 13 21
0 7 8 13 22
2 7 8 14 18
2 7 8 14 19
1 7 8 14 20
1 7 8 14 21
1 7 8 14 22
2 7 8 15 18
1 7 8 15 19
1 7 8 15 20
1 7 8 15 21
1 7 8 15 22
2 7 8 16 18
1 7 8 16 19
1 7 8 16 20
1 7 8 16 21
1 7 8 16 22
0 7 8 17 18
1 7 8 17 19
1 7 8 17 20
1 7 8 17 21
1 7 8 17 22
2 7 9 13 18
2 7 9 13 19
2 7 9 13 20
2 7 9 13 21
2 7 9 13 22
2 7 9 14 18
2 7 9 14 19
2 7 9 14 20
2 7 9 14 21
0 7 9 14 22
2 7 9 15 18
2 7 9 15 19
2 7 9 15 20
1 7 9 15 21
1 7 9 15 22
2 7 9 16 18
2 7 9 16 19
1 7 9 16 20
1 7 9 16 21
1 7 9 16 22
2 7 9 17 18
0 7 9 17 19
1 7 9 17 20
1 7 9 17 21
1 7 9 17 22
2 7 10 13 18
2 7 10 13 19
2 7 10 13 20
2 7 10 13 21
2 7 10 13 22
2 7 10 14 18
2 7 10 14 19
2 7 10 14 20
2 7 10 14 21
2 7 10 14 22
2 7 10 15 18
2 7 10 15 19
2 7 10 15 20
2 7 10 15 21
0 7 10 15 22
2 7 10 16 18
2 7 10 16 19
2 7 10 16 20
1 7 10 16 21
1 7 10 16 22
2 7 10 17 18
2 7 10 17 19
0 7 10 17 20
1 7 10 17 21
1 7 10 17 22
2 7 11 13 18
2 7 11 13 19
2 7 11 13 20
2 7 11 13 21
2 7 11 13 22
2 7 11 14 18
2 7 11 14 19
2 7 11 14 20
2 7 11 14 21
2 7 11 14 22
2 7 11 15 18
2 7 11 15 19
2 7 11 15 20
2 7 11 15 21
2 7 11 15 22
2 7 11 16 18
2 7 11 16 19
2 7 11 16 20
2 7 11 16 21
0 7 11 16 22
2 7 11 17 18
2 7 11 17 19
2 7 11 17 20
0 7 11 17 21
1 7 11 17 22
2 7 12 13 18
2 7 12 13 19
2 7 12 13 20
2 7 12 13 21
2 7 12 13 22
2 7 12 14 18
2 7 12 14 19
2 7 12 14 20
2 7 12 14 21
2 7 12 14 22
2 7 12 15 18
2 7 12 15 19
2 7 12 15 20
2 7 12 15 21
2 7 12 15 22
2 7 12 16 18
2 7 12 16 19
2 7 12 16 20
2 7 12 16 21
2 7 12 16 22
2 7 12 17 18
2 7 12 17 19
2 7 12 17 20
2 7 12 17 21
0 7 12 17 22
